sub_id,label,window_index,window_start_sec_ppg,status_ppg,bpm,ibi,sdnn,sdsd,rmssd,pnn20,pnn50,hr_mad,sd1,sd2,s,sd1/sd2,breathingrate,window_start_sec_eda,status_eda,eda_mean_scl,eda_slope_scl,eda_num_scr,eda_mean_scr_amp,eda_sum_scr_amp,eda_variance,eda_range,eda_deriv_mean
005,hard,4,45.09375,ok,114.6268656716418,523.4375,72.02769107260069,--,,,,70.3125,,,,,0.4780114722753346,60.0,ok,335.26201215858435,0.3366358220893299,12,101.13318204897632,1213.598184587716,2699.0748536337114,245.2484173719992,-0.0131325058253924
005,hard,5,,,,,,,,,,,,,,,,75.0,ok,336.39095720620026,1.2838761317362604,11,104.02773556525358,1144.3050912177894,3347.114315331788,273.5826073668117,0.1253646509629925
005,hard,6,,,,,,,,,,,,,,,,90.0,ok,349.772001740077,-1.5631101622152055,11,128.10213344737292,1409.1234679211022,4453.963125410653,297.04008104305115,-0.0040771123581545
005,hard,7,,,,,,,,,,,,,,,,105.0,ok,356.904560593161,2.101443833267923,11,477.3446208034461,5250.790828837907,68989.68346853915,4825.759017240042,-0.0442454035496726
005,hard,8,,,,,,,,,,,,,,,,120.0,ok,348.04545550270734,-2.1438831271138628,12,438.41603785403294,5260.992454248395,69313.48828329885,4825.759022654209,0.0044232154765059
005,hard,9,,,,,,,,,,,,,,,,130.0625,ok,337.38670390087447,3.730378649681161,13,414.26049626137177,5385.386451397833,69079.56468520027,4770.63682898804,0.0625388050404657
006,easy,0,0.0,failed_hp,,,,,,,,,,,,,,0.0,ok,341.01248322702,-3.199261668659259,11,139.91078485826552,1539.018633440921,5630.400564532148,303.9498046004941,-0.0888183559833895
006,easy,1,15.0,failed_hp,,,,,,,,,,,,,,15.0,ok,322.66438643245993,0.5488903687293618,12,146.75120152281497,1761.0144182737797,5362.534217553189,308.73012095725744,-0.0050969699756959
006,easy,2,30.0,ok,144.26519337016575,415.9007352941176,115.81702964623548,128.43822326983513,194.8879313953828,0.8571428571428571,0.8095238095238095,62.5,136.42473751676883,107.20742515432389,45948.13253171293,1.272530678918806,0.3539321865930488,30.0,ok,325.04308169036494,0.8405563181851655,12,134.51671984463908,1614.200638135669,4903.958412023363,250.84746761747436,-0.0011262671944844
006,easy,3,45.0,ok,171.06382978723403,350.74626865671644,152.09694254029873,139.58527672776478,216.60030033258647,0.9166666666666666,0.8,78.125,153.1590983859685,158.6234663593666,76323.82198908515,0.9655513266806413,0.3834355828220859,45.0,ok,339.3295594451366,0.2467965088839845,11,175.22723566022404,1927.4995922624644,7085.295686925657,327.325359712196,0.031007107519275
006,easy,4,60.0,ok,166.95652173913044,359.375,145.49373975818867,120.95047117487978,203.31209857317765,0.918032786885246,0.819672131147541,78.125,143.64648131084087,153.63429712717934,69331.89055347462,0.934989673509747,0.2048424761358515,60.0,ok,335.7428157726962,1.2896286308699512,12,213.89128622418403,2566.6954346902085,12491.935087719374,417.2047744383815,-0.0080096166407912
006,easy,5,73.84375,ok,180.60138781804164,332.2233606557377,136.5355297292983,103.66525153106994,191.6978009133125,0.94,0.84,78.125,135.42900584808262,140.57290701803103,59808.5383865038,0.9634075919815146,0.1482359916987844,75.0,ok,322.95858426210543,-0.1788128360989991,10,271.6666626457281,2716.666626457281,14701.036027743372,439.6884861198861,0.0111131254815166
006,easy,6,,,,,,,,,,,,,,,,90.0,ok,334.8574893475158,-3.3510942611672685,12,213.58051051414023,2562.966126169683,14966.710018556523,448.7354713881394,-0.2278019025812868
006,easy,7,,,,,,,,,,,,,,,,100.09375,ok,316.2139928919329,2.0925559168563392,14,201.4570893305181,2820.3992506272534,13960.201160418488,448.73547138813535,0.0662032155792179
